Close,Timestamp,Low,High,Open,TradedDate,Volume,SymbolKey,MA20,MA50,MACD,Confidence,Signal,MA200,MACDHist,MACDSignal,RSI14,ATR
790.2,2025-10-21T15:30:22.564988,788.5,794.95,790,2025-06-22,5549253,SBIN,879.18,848.83,14.49,LOW,HOLD,,2.11,12.38,71.83,13.27
790.2,2025-10-21T15:30:22.259398,788.5,794.95,790,2025-06-23,5549253,SBIN,879.18,848.83,14.49,LOW,HOLD,,2.11,12.37,71.83,13.27
795.4,2025-10-21T15:30:21.940867,793.65,806.65,799,2025-06-24,11402190,SBIN,879.18,848.83,14.48,LOW,HOLD,,2.11,12.37,71.83,13.27
800.05,2025-10-21T15:30:21.641164,796.1,803.8,799.5,2025-06-25,6528324,SBIN,879.18,848.83,14.48,LOW,HOLD,,2.11,12.37,71.83,13.27
797.05,2025-10-21T15:30:21.334244,791.4,803.35,802,2025-06-26,24704402,SBIN,879.18,848.83,14.48,LOW,HOLD,,2.11,12.37,71.83,13.27
805.4,2025-10-21T15:30:21.010497,802.65,809.45,805,2025-06-27,19375990,SBIN,879.18,848.83,14.48,LOW,HOLD,,2.12,12.36,71.83,13.27
820.35,2025-10-21T15:30:20.398496,807.05,821,809,2025-06-29,19652607,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.35,71.83,13.27
820.35,2025-10-21T15:30:20.090898,807.05,821,809,2025-06-30,19652607,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.35,71.83,13.27
820.3,2025-10-21T15:30:19.778469,813.25,824.9,820,2025-07-01,11456405,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.35,71.83,13.27
812.9,2025-10-21T15:30:19.474886,809,824.05,821,2025-07-02,6661200,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.35,71.83,13.27
807.1,2025-10-21T15:30:19.156470,805.8,814.5,813.5,2025-07-03,7020403,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.34,71.83,13.27
811.85,2025-10-21T15:30:18.866047,804.1,813.85,808.75,2025-07-04,4319538,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.34,71.83,13.27
806.85,2025-10-21T15:30:18.241268,805.15,812.65,811.2,2025-07-06,4461783,SBIN,879.18,848.83,14.46,LOW,HOLD,,2.12,12.33,71.83,13.27
806.85,2025-10-21T15:30:17.945048,805.15,812.65,811.2,2025-07-07,4461783,SBIN,879.18,848.83,14.46,LOW,HOLD,,2.13,12.33,71.83,13.27
812.65,2025-10-21T15:30:17.626506,805.35,813.55,807.9,2025-07-08,5935770,SBIN,879.18,848.83,14.45,LOW,HOLD,,2.13,12.33,71.83,13.27
810.95,2025-10-21T15:30:17.337124,809,812.45,810,2025-07-09,4099112,SBIN,879.18,848.83,14.45,LOW,HOLD,,2.13,12.33,71.83,13.27
808,2025-10-21T15:30:17.026269,806.9,815.5,811.3,2025-07-10,12178137,SBIN,879.18,848.83,14.45,LOW,HOLD,,2.13,12.33,71.83,13.27
808.65,2025-10-21T15:30:16.734890,804.55,812.55,807.55,2025-07-11,6202372,SBIN,879.18,848.83,14.46,LOW,HOLD,,2.13,12.33,71.83,13.27
808.85,2025-10-21T15:30:16.141439,808,815.5,809.8,2025-07-13,6938635,SBIN,879.18,848.83,14.46,LOW,HOLD,,2.12,12.34,71.83,13.27
808.85,2025-10-21T15:30:15.846627,808,815.5,809.8,2025-07-14,6938635,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.34,71.83,13.27
816.45,2025-10-21T15:30:15.543981,810.5,821,811,2025-07-15,9297645,SBIN,879.18,848.83,14.47,LOW,HOLD,,2.12,12.35,71.83,13.27
831.7,2025-10-21T15:30:15.250240,815.3,834.2,816,2025-07-16,16458920,SBIN,879.18,848.83,14.48,LOW,HOLD,,2.12,12.36,71.83,13.27
829,2025-10-21T15:30:14.950773,826.35,842.5,838.4,2025-07-17,23073718,SBIN,879.18,848.83,14.5,LOW,HOLD,,2.11,12.39,71.83,13.27
823.35,2025-10-21T15:30:14.652465,820.25,832.65,832,2025-07-18,15387801,SBIN,879.18,848.83,14.5,LOW,HOLD,,2.11,12.39,71.83,13.27
824.2,2025-10-21T15:30:14.042126,817.95,827.35,823,2025-07-20,8852594,SBIN,879.18,848.83,14.53,LOW,HOLD,,2.09,12.44,71.83,13.27
824.2,2025-10-21T15:30:13.745562,817.95,827.35,823,2025-07-21,8852594,SBIN,879.18,848.83,14.55,LOW,HOLD,,2.08,12.47,71.83,13.27
815,2025-10-21T15:30:13.452738,814,828.05,827.5,2025-07-22,7851163,SBIN,879.18,848.83,14.57,LOW,HOLD,,2.07,12.5,71.83,13.27
820.65,2025-10-21T15:30:13.120371,811.5,825.2,812.5,2025-07-23,15470390,SBIN,879.18,848.83,14.57,LOW,HOLD,,2.07,12.5,71.83,13.27
815.7,2025-10-21T15:30:12.784190,810.65,821.95,820,2025-07-24,10118309,SBIN,879.18,848.83,14.59,LOW,HOLD,,2.07,12.52,71.83,13.27
806.55,2025-10-21T15:30:12.472253,805.5,819.2,815,2025-07-25,6734439,SBIN,879.18,848.83,14.59,LOW,HOLD,,2.07,12.52,71.83,13.27
797.15,2025-10-21T15:30:11.828031,796,808.95,806.55,2025-07-27,7734158,SBIN,879.18,848.83,14.58,LOW,HOLD,,2.07,12.52,71.83,13.27
797.15,2025-10-21T15:30:11.512831,796,808.95,806.55,2025-07-28,7734158,SBIN,879.18,848.83,14.56,LOW,HOLD,,2.08,12.48,71.83,13.27
799.2,2025-10-21T15:30:11.181537,793.1,800,796.2,2025-07-29,7833759,SBIN,879.18,848.83,14.53,LOW,HOLD,,2.09,12.44,71.83,13.27
801.65,2025-10-21T15:30:10.890062,796.2,803.4,798.95,2025-07-30,8743723,SBIN,879.18,848.83,14.51,LOW,HOLD,,2.1,12.4,71.83,13.27
796.55,2025-10-21T15:30:10.589490,792.55,803.8,795.1,2025-07-31,11359112,SBIN,879.18,848.83,14.49,LOW,HOLD,,2.11,12.37,71.83,13.27
794,2025-10-21T15:30:10.270362,792,801,795.7,2025-08-01,15468391,SBIN,879.18,848.83,14.45,LOW,HOLD,,2.13,12.33,71.83,13.27
795.7,2025-10-21T15:30:09.642098,786.55,797.2,794.5,2025-08-03,8820724,SBIN,879.18,848.83,14.41,LOW,HOLD,,2.15,12.27,71.83,13.27
795.7,2025-10-21T15:30:09.284921,786.55,797.2,794.5,2025-08-04,8820724,SBIN,879.18,848.83,14.38,LOW,HOLD,,2.16,12.22,71.83,13.27
800.6,2025-10-21T15:30:08.972536,796.3,804.05,798,2025-08-05,7381537,SBIN,879.18,848.83,14.34,LOW,HOLD,,2.18,12.17,71.83,13.27
805.15,2025-10-21T15:30:08.660800,799,810.2,800.95,2025-08-06,7409396,SBIN,879.18,848.83,14.3,LOW,HOLD,,2.2,12.11,71.83,13.27
805.15,2025-10-21T15:30:08.356145,793.4,806.65,801.1,2025-08-07,7091392,SBIN,879.18,848.83,14.27,LOW,HOLD,,2.21,12.06,71.83,13.27
804.3,2025-10-21T15:30:08.021489,790,807.8,805,2025-08-08,15708181,SBIN,879.18,848.83,14.24,LOW,HOLD,,2.23,12.01,71.83,13.27
823.45,2025-10-21T15:30:07.400155,808,825,808,2025-08-10,15236297,SBIN,879.18,848.83,14.2,LOW,HOLD,,2.24,11.96,71.83,13.27
823.45,2025-10-21T15:30:07.095125,808,825,808,2025-08-11,15236297,SBIN,879.18,848.83,14.23,LOW,HOLD,,2.23,12,71.83,13.27
820.6,2025-10-21T15:30:06.792072,820,825.5,824.95,2025-08-12,7986728,SBIN,879.18,848.83,14.28,LOW,HOLD,,2.21,12.07,71.83,13.27
821.85,2025-10-21T15:30:06.457645,820.65,824.95,822.65,2025-08-13,4447508,SBIN,879.18,848.83,14.32,LOW,HOLD,,2.19,12.14,71.83,13.27
826.55,2025-10-21T15:30:06.158102,819.1,828,822,2025-08-14,7087573,SBIN,879.18,848.83,14.38,LOW,HOLD,,2.16,12.21,71.83,13.27
827.65,2025-10-21T15:30:05.259081,825.15,838,836,2025-08-17,6138124,SBIN,879.18,848.83,14.45,LOW,HOLD,,2.13,12.32,71.83,13.27
827.65,2025-10-21T15:30:04.956218,825.15,838,836,2025-08-18,6138124,SBIN,879.18,848.83,14.56,LOW,HOLD,,2.08,12.48,71.83,13.27
830.4,2025-10-21T15:30:04.439501,825.8,831,827.5,2025-08-19,5076681,SBIN,879.18,848.83,14.77,LOW,HOLD,,1.97,12.8,71.83,13.27
828.95,2025-10-21T15:30:03.912678,827.4,831.9,828.7,2025-08-20,4493888,SBIN,879.18,848.83,14.99,LOW,HOLD,,1.87,13.12,71.83,13.27
825.7,2025-10-21T15:30:03.610468,824.05,833.25,828.95,2025-08-21,4402511,SBIN,879.18,848.83,15.24,LOW,HOLD,,1.75,13.5,71.83,13.27
816.25,2025-10-21T15:30:03.286638,815.7,826,824,2025-08-22,5097647,SBIN,879.18,848.83,15.46,LOW,HOLD,,1.65,13.81,71.83,13.27
816.45,2025-10-21T15:30:02.649426,814.2,820.5,817.45,2025-08-24,5672898,SBIN,879.18,848.83,15.62,LOW,HOLD,,1.57,14.05,71.83,13.27
816.45,2025-10-21T15:30:02.325906,814.2,820.5,817.45,2025-08-25,5672898,SBIN,879.18,848.83,15.87,LOW,HOLD,,1.45,14.42,71.83,13.27
807.85,2025-10-21T15:30:02.005884,806.75,815.85,814.85,2025-08-26,6997817,SBIN,879.18,848.83,16.09,LOW,HOLD,,1.35,14.73,71.83,13.27
801.95,2025-10-21T15:30:01.689610,800.65,811,807.25,2025-08-27,7898436,SBIN,879.18,813.17,16.2,LOW,HOLD,,1.3,14.9,71.83,13.27
801.95,2025-10-21T15:30:01.371969,800.65,811,807.25,2025-08-28,7898436,SBIN,879.18,812.8,16.22,LOW,HOLD,,1.29,14.92,71.83,13.27
802.5,2025-10-21T15:30:01.036471,798.5,806.7,800.7,2025-08-29,6861440,SBIN,879.18,812.44,16.31,LOW,HOLD,,1.25,15.06,71.83,13.27
806.05,2025-10-21T15:30:00.462360,802.65,808.3,803.1,2025-08-31,5619805,SBIN,879.18,812.31,16.36,LOW,HOLD,,1.21,15.15,71.83,13.27
806.05,2025-10-21T15:30:00.160560,802.65,808.3,803.1,2025-09-01,5619805,SBIN,879.18,812.29,16.43,LOW,HOLD,,1.17,15.25,71.83,13.27
803.9,2025-10-21T15:29:59.870135,802.65,810.5,806.3,2025-09-02,5075460,SBIN,879.18,812.13,16.36,LOW,HOLD,,1.21,15.15,71.83,13.27
812.15,2025-10-21T15:29:59.582989,803,813.3,804.3,2025-09-03,4261589,SBIN,879.18,812.23,16.25,LOW,HOLD,,1.28,14.97,71.83,13.27
809.4,2025-10-21T15:29:59.288993,808,816.75,814.65,2025-09-04,4471950,SBIN,879.18,812.29,16.16,LOW,HOLD,,1.39,14.78,71.83,13.27
806.6,2025-10-21T15:29:58.999678,803.65,812.5,811.5,2025-09-05,5194842,SBIN,879.18,812.16,16.06,LOW,HOLD,,1.48,14.58,71.83,13.27
808.8,2025-10-21T15:29:58.411542,806.8,813.85,808,2025-09-07,4614227,SBIN,879.18,812.12,15.85,LOW,HOLD,,1.66,14.19,71.83,13.27
808.8,2025-10-21T15:29:58.118174,806.8,813.85,808,2025-09-08,4614227,SBIN,879.18,812.14,15.45,LOW,HOLD,,1.93,13.52,71.83,13.27
808.85,2025-10-21T15:29:57.805310,805.6,812.35,812,2025-09-09,4567272,SBIN,879.18,812.14,14.87,LOW,HOLD,,2.27,12.6,71.83,13.27
818.2,2025-10-21T15:29:57.511184,810.4,824.6,812,2025-09-10,7285853,SBIN,879.18,812.33,14.23,LOW,HOLD,,2.64,11.6,71.83,13.27
823.65,2025-10-21T15:29:57.198224,819,825.7,819.1,2025-09-11,7425055,SBIN,879.18,812.62,13.99,LOW,HOLD,,2.81,11.18,71.83,13.27
823.55,2025-10-21T15:29:56.878888,819.8,825.8,824.1,2025-09-12,5078018,SBIN,879.18,812.77,13.99,LOW,HOLD,,2.81,11.18,71.83,13.27
824.75,2025-10-21T15:29:56.278048,821.1,827.8,823.55,2025-09-14,3852494,SBIN,879.18,812.63,13.51,LOW,HOLD,,1.96,0.08,71.83,13.27
824.75,2025-10-21T15:29:55.967028,821.1,827.8,823.55,2025-09-15,3852494,SBIN,879.18,812.54,12.97,LOW,HOLD,,2.02,0.58,71.83,13.27
831.55,2025-10-21T15:29:55.664477,821.65,833,825.1,2025-09-16,9467531,SBIN,879.18,812.71,12.54,LOW,HOLD,,2.38,1.18,71.83,13.27
857.15,2025-10-21T15:29:55.366186,831,858.15,834.3,2025-09-17,17243938,SBIN,879.18,813.37,12.16,LOW,HOLD,,4.1,2.2,71.83,13.27
854.35,2025-10-21T15:29:55.053680,851.1,860.8,858.65,2025-09-18,10400847,SBIN,879.18,813.97,12.42,LOW,HOLD,,4.77,3.4,71.83,13.27
862.35,2025-10-21T15:29:54.753040,849.3,864.45,852,2025-09-19,15206426,SBIN,879.18,814.92,13.1,LOW,HOLD,,5.42,4.75,71.83,13.27
855.25,2025-10-21T15:29:54.109724,854,868.2,862,2025-09-21,6594034,SBIN,879.18,815.61,13.94,LOW,HOLD,,5.04,6.01,71.83,13.27
855.25,2025-10-21T15:29:53.799117,854,868.2,862,2025-09-22,6594034,SBIN,879.18,816.4,14.47,LOW,HOLD,,4.49,7.13,71.83,13.27
870.6,2025-10-21T15:29:53.485906,851.2,874.25,854.6,2025-09-23,14357863,SBIN,879.18,817.68,14.47,LOW,HOLD,,4.82,8.34,71.83,13.27
866.2,2025-10-21T15:29:53.192242,864.45,880.5,876,2025-09-24,12840160,SBIN,879.18,819.06,13.86,LOW,HOLD,,4.42,9.44,71.83,13.27
861.15,2025-10-21T15:29:52.897930,859.95,870.15,866.55,2025-09-25,8678821,SBIN,879.18,820.34,13.85,LOW,HOLD,,3.53,10.32,71.83,13.27
856.95,2025-10-21T15:29:52.598957,853,864.35,862,2025-09-26,6959545,SBIN,879.18,821.49,13.35,LOW,HOLD,,2.42,10.93,71.83,13.27
870.75,2025-10-21T15:29:51.964362,856,873.5,858.05,2025-09-28,22641712,SBIN,879.18,822.88,13.91,LOW,HOLD,,2.38,11.52,71.83,13.27
870.75,2025-10-21T15:29:51.655691,856,873.5,858.05,2025-09-29,22641712,SBIN,879.18,824.36,14.18,LOW,HOLD,,2.13,12.06,71.83,13.27
872.45,2025-10-21T15:29:51.343373,867.6,877.6,869.95,2025-09-30,12831593,SBIN,879.18,825.93,14.37,LOW,HOLD,,1.86,12.52,71.83,13.27
864.1,2025-10-21T15:29:51.026598,862.8,876.45,872.3,2025-10-01,10832384,SBIN,848.63,827.3,13.69,LOW,HOLD,,0.94,12.75,71.83,13.27
867.3,2025-10-21T15:29:50.718660,863.8,873,865.15,2025-10-02,8019442,SBIN,851.55,828.73,13.26,LOW,HOLD,,0.41,12.86,71.83,13.27
867.3,2025-10-21T15:29:50.398165,863.8,873,865.15,2025-10-03,8019442,SBIN,854.01,830.06,12.77,LOW,HOLD,,-0.07,12.84,71.83,13.27
874.05,2025-10-21T15:29:49.773988,862.8,875.3,868,2025-10-05,7820352,SBIN,856.53,831.44,12.78,LOW,HOLD,,-0.05,12.83,71.83,13.27
874.05,2025-10-21T15:29:49.461360,862.8,875.3,868,2025-10-06,7820352,SBIN,859.05,832.82,12.64,LOW,HOLD,,-0.15,12.79,71.83,13.27
864.7,2025-10-21T15:29:49.142632,863,877,874.15,2025-10-07,9242580,SBIN,861.05,834.03,11.64,LOW,HOLD,,-0.92,12.56,56.55,13.64
858.25,2025-10-21T15:29:48.847679,857.25,867.8,866.8,2025-10-08,7156112,SBIN,862.72,834.72,10.21,LOW,HOLD,,-1.88,12.09,51.91,13.38
862.1,2025-10-21T15:29:48.528122,858.1,865.8,861.6,2025-10-09,7020501,SBIN,864.25,835.5,9.28,LOW,HOLD,,-2.25,11.53,43.67,12.28
880.65,2025-10-21T15:29:48.208064,861.3,883.75,862.1,2025-10-10,13713015,SBIN,865.43,836.7,9.93,LOW,HOLD,,-1.28,11.21,58.89,12.74
882.95,2025-10-21T15:29:47.609117,876,888.1,879,2025-10-12,11923143,SBIN,866.86,837.92,10.5,LOW,HOLD,,-0.56,11.07,63.89,12.87
882.95,2025-10-21T15:29:47.300414,876,888.1,879,2025-10-13,11923143,SBIN,867.89,839.05,10.84,LOW,HOLD,,-0.19,11.02,67.5,12.93
876.95,2025-10-21T15:29:47.006264,872.1,884.15,883,2025-10-14,7681973,SBIN,868.97,840.03,10.49,LOW,HOLD,,-0.42,10.92,54.66,12.54
886.1,2025-10-21T15:29:46.708242,877.05,887.5,878.1,2025-10-15,8269225,SBIN,870.51,841.2,10.84,LOW,HOLD,,-0.06,10.9,60.15,12.04
886.95,2025-10-21T15:29:46.403191,882.45,891.85,888.3,2025-10-16,8493686,SBIN,871.33,842.33,11.05,LOW,HOLD,,0.12,10.93,59.69,12
889.15,2025-10-21T15:29:46.103968,883,894.75,887.5,2025-10-17,8511854,SBIN,872.48,843.54,11.26,LOW,HOLD,,0.27,11,68.24,11.86
907.5,2025-10-21T15:29:45.512526,891.05,913.65,894.6,2025-10-19,13546463,SBIN,874.8,845.17,12.77,LOW,HOLD,,1.42,11.35,73.99,12.95
907.5,2025-10-21T15:29:45.226302,891.05,913.65,894.6,2025-10-20,13546463,SBIN,877.33,847,13.8,LOW,HOLD,,1.96,11.84,73.99,13.91
907.85,2025-10-21T15:29:44.934310,906.4,910,908,2025-10-21,1727219,SBIN,879.18,848.83,14.48,LOW,HOLD,,2.11,12.37,71.83,13.27
1045.2,2025-10-21T15:39:28.973358,1042.5,1063,1052.1,2025-08-29,4718016,AXISBANK,,,,LOW,HOLD,,,,,
1061.5,2025-10-21T15:39:28.376942,1047.6,1064,1047.6,2025-08-31,3190426,AXISBANK,,,,LOW,HOLD,,,,,
1061.5,2025-10-21T15:39:28.058733,1047.6,1064,1047.6,2025-09-01,3190426,AXISBANK,,,,LOW,HOLD,,,,,
1056.2,2025-10-21T15:39:27.752395,1049,1064.9,1061.5,2025-09-02,4933541,AXISBANK,,,,LOW,HOLD,,,,,
1054.7,2025-10-21T15:39:27.439513,1045,1064.9,1056.2,2025-09-03,8303296,AXISBANK,,,,LOW,HOLD,,,,,
1050.4,2025-10-21T15:39:27.093921,1047.3,1062.2,1058.2,2025-09-04,8088417,AXISBANK,,,,LOW,HOLD,,,,,
1055.9,2025-10-21T15:39:26.799972,1047.8,1058,1056.6,2025-09-05,2849589,AXISBANK,,,,LOW,HOLD,,,,,
1055.5,2025-10-21T15:39:26.191757,1054,1063,1055.9,2025-09-07,2260147,AXISBANK,,,,LOW,HOLD,,,,,
1055.5,2025-10-21T15:39:25.876812,1054,1063,1055.9,2025-09-08,2260147,AXISBANK,,,,LOW,HOLD,,,,,
1052.2,2025-10-21T15:39:25.589421,1048.7,1059,1057.5,2025-09-09,4310419,AXISBANK,,,,LOW,HOLD,,,,,
1070.1,2025-10-21T15:39:25.277750,1055.1,1074.1,1058,2025-09-10,5241075,AXISBANK,,,,LOW,HOLD,,,,,
1087.4,2025-10-21T15:39:24.947785,1069,1093,1069,2025-09-11,5227539,AXISBANK,,,,LOW,HOLD,,,,,
1105.3,2025-10-21T15:39:24.642187,1088.4,1108.7,1088.4,2025-09-12,6014850,AXISBANK,,,,LOW,HOLD,,,,,
1104.4,2025-10-21T15:39:24.047270,1100,1110,1105,2025-09-14,3881807,AXISBANK,,,,LOW,HOLD,,,,,
1104.4,2025-10-21T15:39:23.722216,1100,1110,1105,2025-09-15,3881807,AXISBANK,,,,LOW,HOLD,,,,82.67,15.11
1121.2,2025-10-21T15:39:23.396647,1104,1127.1,1105.7,2025-09-16,7965606,AXISBANK,,,,LOW,HOLD,,,,82.77,15.42
1126,2025-10-21T15:39:23.092758,1116.1,1128.5,1121.3,2025-09-17,5590739,AXISBANK,,,,LOW,HOLD,,,,83.63,15.14
1133,2025-10-21T15:39:22.792087,1121.2,1134.4,1129,2025-09-18,5713032,AXISBANK,,,,LOW,HOLD,,,,89.34,14.94
1135.9,2025-10-21T15:39:22.479870,1126.6,1144.1,1133,2025-09-19,8910732,AXISBANK,,,,LOW,HOLD,,,,91.01,14.77
1144.4,2025-10-21T15:39:21.881056,1131.2,1147.6,1136,2025-09-21,7689900,AXISBANK,1084.04,,,LOW,HOLD,,,,95.54,14.88
1144.4,2025-10-21T15:39:21.570708,1131.2,1147.6,1136,2025-09-22,7689900,AXISBANK,1089,,,LOW,HOLD,,,,95.29,15.32
1170.8,2025-10-21T15:39:21.275472,1141.9,1172.8,1146,2025-09-23,16079093,AXISBANK,1094.46,,,LOW,HOLD,,,,96.6,16.89
1158.9,2025-10-21T15:39:20.960658,1154,1172.8,1168,2025-09-24,12812055,AXISBANK,1099.33,,,LOW,HOLD,,,,88.13,17.59
1166.6,2025-10-21T15:39:20.643879,1153.4,1171.8,1154.7,2025-09-25,11188302,AXISBANK,1104.85,,,LOW,HOLD,,,,90.86,18.16
1154,2025-10-21T15:39:20.339488,1148,1169.7,1161.6,2025-09-26,5618932,AXISBANK,1109.82,,,LOW,HOLD,,,,81.14,18.15
1132.2,2025-10-21T15:39:19.733218,1126.7,1158.3,1155.4,2025-09-28,9693881,AXISBANK,1113.91,,36.45,LOW,HOLD,,,,66.09,18.69
1132.2,2025-10-21T15:39:19.406348,1126.7,1158.3,1155.4,2025-09-29,9693881,AXISBANK,1117.72,,33.38,LOW,HOLD,,,,61.09,19.43
1131.6,2025-10-21T15:39:19.100934,1125.4,1137,1130,2025-09-30,8165203,AXISBANK,1121.52,,30.56,LOW,HOLD,,,,61.24,19.54
1159.5,2025-10-21T15:39:18.788075,1131,1164.8,1132.5,2025-10-01,9655009,AXISBANK,1126.72,,30.22,LOW,HOLD,,,,68.5,21.24
1181,2025-10-21T15:39:18.482758,1169.5,1188,1171,2025-10-02,11095015,AXISBANK,1133.16,,31.33,LOW,HOLD,,,,69.47,21.63
1181,2025-10-21T15:39:18.161757,1169.5,1188,1171,2025-10-03,11095015,AXISBANK,1138.71,,31.84,LOW,HOLD,,,,68.48,22.06
1212.8,2025-10-21T15:39:17.513925,1182.1,1215.2,1185,2025-10-05,20128505,AXISBANK,1144.98,,34.41,LOW,HOLD,,,,72.98,23.56
1212.8,2025-10-21T15:39:17.214494,1182.1,1215.2,1185,2025-10-06,20128505,AXISBANK,1150.36,,36.03,LOW,HOLD,,,,72.52,24.68
1186.8,2025-10-21T15:39:16.868998,1184,1212,1212,2025-10-07,8620156,AXISBANK,1154.47,,34.82,MEDIUM,BUY,,1.6,33.23,61.26,25.56
1180.6,2025-10-21T15:39:16.552599,1174.1,1194.8,1180.1,2025-10-08,5160430,AXISBANK,1158.29,,32.98,MEDIUM,SELL,,-0.2,33.18,59.31,25.87
1167.4,2025-10-21T15:39:16.221296,1163.1,1187.3,1178,2025-10-09,7194651,AXISBANK,1160.6,,30.11,MEDIUM,SELL,,-2.45,32.56,49.06,25.39
1180.4,2025-10-21T15:39:15.906990,1165.2,1191.7,1168,2025-10-10,6933035,AXISBANK,1163.32,,28.55,MEDIUM,SELL,,-3.21,31.76,55.9,25.94
1189.6,2025-10-21T15:39:15.264400,1167.5,1193.6,1171,2025-10-12,4138448,AXISBANK,1166.14,,27.74,MEDIUM,SELL,,-3.21,30.96,56.26,26.49
1189.6,2025-10-21T15:39:14.966002,1167.5,1193.6,1171,2025-10-13,4138448,AXISBANK,1168.83,,26.79,MEDIUM,SELL,,-3.33,30.12,60.4,26.81
1176.8,2025-10-21T15:39:14.608412,1166.6,1191.8,1191.8,2025-10-14,5742538,AXISBANK,1170.45,,24.72,MEDIUM,SELL,,-4.32,29.04,63.75,26.35
1169.6,2025-10-21T15:39:14.298851,1164,1181.7,1180,2025-10-15,6328142,AXISBANK,1171.71,,22.24,MEDIUM,SELL,,-5.44,27.68,61.04,25.36
